CustomerKey;Prefix;FirstName;LastName;Fecha_Nacimiento;MaritalStatus;Gender;EmailAddress;AnnualIncome;Total_children;EducationLevel;Occupation;HomeOwner
26518;MRS.;RACHAEL;SANCHEZ;4/10/1965;S;F;rachael19@adventure-works.com;$50,000 ;3;Bachelors;Skilled Manual;Y
26519;MR.;JAMES;HERNANDEZ;8/9/1965;M;M;james68@adventure-works.com;$50,000 ;3;Bachelors;Skilled Manual;Y
26520;MR.;XAVIER;DIAZ;15/7/1965;S;M;xavier62@adventure-works.com;$50,000 ;4;Bachelors;Skilled Manual;N
26521;MR.;ALEX;HERNANDEZ;4/4/1965;M;M;alex49@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
26522;MS.;ERIN;COX;3/5/1965;M;F;erin15@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
26523;MR.;RONNIE;WU;9/3/1968;M;M;ronnie6@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
26524;MR.;MELVIN;ASHE;22/10/1968;S;M;melvin21@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
26525;MR.;EDUARDO;COLEMAN;16/6/1967;S;M;eduardo50@adventure-works.com;$10,000 ;3;High School;Manual;Y
26526;;DEVIN;MITCHELL;21/2/1967;M;NA;devin34@adventure-works.com;$10,000 ;3;High School;Manual;Y
26527;MRS.;CAROL;NATH;2/5/1967;M;F;carol9@adventure-works.com;$10,000 ;3;Partial High School;Manual;Y
26528;MRS.;TAMARA;GUO;21/2/1967;M;F;tamara7@adventure-works.com;$10,000 ;4;Partial High School;Manual;Y
26529;MRS.;CINDY;GONZALEZ;9/2/1967;S;F;cindy17@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
26530;MRS.;KAITLIN;RAMAN;2/5/1967;S;F;kaitlin12@adventure-works.com;$30,000 ;1;Bachelors;Clerical;N
26531;MRS.;THERESA;BLANCO;6/3/1966;S;F;theresa11@adventure-works.com;$10,000 ;4;Partial High School;Manual;Y
26532;MRS.;KENDRA;ROMERO;6/7/1966;S;F;kendra9@adventure-works.com;$10,000 ;5;Partial High School;Manual;Y
26533;MS.;RENEE;RUBIO;18/1/1967;S;F;renee19@adventure-works.com;$40,000 ;0;Bachelors;Clerical;N
26534;MS.;STEPHANIE;RIVERA;10/8/1967;M;F;stephanie13@adventure-works.com;$40,000 ;0;Bachelors;Clerical;Y
26535;MS.;MORGAN;EVANS;23/9/1967;M;F;morgan0@adventure-works.com;$40,000 ;0;Bachelors;Clerical;Y
26536;MR.;LEVI;PEREZ;22/9/1966;M;M;levi19@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
26537;MR.;DREW;RAJE;4/3/1966;M;M;drew15@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
26538;MRS.;KATE;XIE;3/2/1966;M;F;kate2@adventure-works.com;$30,000 ;1;Bachelors;Skilled Manual;Y
26539;MR.;KELVIN;RAI;13/1/1966;M;M;kelvin14@adventure-works.com;$30,000 ;1;Bachelors;Skilled Manual;Y
26540;MRS.;TERESA;ROMERO;1/3/1966;M;F;teresa9@adventure-works.com;$30,000 ;1;Bachelors;Skilled Manual;Y
26541;MR.;KYLE;TURNER;9/1/1965;M;M;kyle35@adventure-works.com;$10,000 ;4;Partial High School;Manual;Y
26542;MR.;HECTOR;DIAZ;10/6/1965;S;M;hector1@adventure-works.com;$20,000 ;2;High School;Manual;N
26543;MR.;ALBERT;MARTIN;7/3/1965;M;M;albert3@adventure-works.com;$20,000 ;2;High School;Manual;Y
26544;MRS.;CASSIE;SHAN;4/12/1965;S;F;cassie9@adventure-works.com;$20,000 ;2;High School;Manual;N
26545;MR.;JEREMY;NELSON;18/2/1965;S;M;jeremy12@adventure-works.com;$20,000 ;2;High School;Manual;Y
26546;MR.;ERIC;YANG;19/3/1965;M;M;eric35@adventure-works.com;$20,000 ;2;High School;Manual;Y
26547;MR.;ROBERTO;JIMÉNEZ;13/8/1965;M;M;roberto5@adventure-works.com;$30,000 ;1;Bachelors;Skilled Manual;Y
26548;MRS.;FELICIA;ALONSO;25/6/1964;M;F;felicia7@adventure-works.com;$10,000 ;5;Partial High School;Manual;Y
26549;MR.;NOAH;GONZALEZ;8/2/1983;S;M;noah35@adventure-works.com;$10,000 ;4;High School;Manual;N
26550;MRS.;ERIN;COOPER;27/5/1958;S;F;erin13@adventure-works.com;$20,000 ;2;Partial College;Manual;N
26551;MR.;THEODORE;ORTEGA;26/9/1964;S;M;theodore23@adventure-works.com;$20,000 ;2;High School;Manual;Y
26552;MR.;DUSTIN;KUMAR;14/7/1964;M;M;dustin7@adventure-works.com;$20,000 ;2;High School;Manual;Y
26553;MR.;BRENT;YANG;5/1/1964;S;M;brent4@adventure-works.com;$20,000 ;3;High School;Manual;N
26554;MRS.;ALISHA;RAI;17/11/1964;M;F;alisha42@adventure-works.com;$20,000 ;3;High School;Manual;Y
26555;MR.;BILLY;MARTIN;18/1/1963;M;M;billy1@adventure-works.com;$10,000 ;3;Partial High School;Manual;Y
26556;;TERRY;LUO;19/6/1963;S;NA;terry9@adventure-works.com;$20,000 ;3;High School;Manual;N
26557;MRS.;DIANE;ALVAREZ;20/11/1963;S;F;diane9@adventure-works.com;$20,000 ;3;High School;Manual;Y
26558;MRS.;KAREN;SHE;5/6/1963;M;F;karen32@adventure-works.com;$20,000 ;3;High School;Manual;Y
26559;MR.;SHANE;RANA;13/1/1966;S;M;shane14@adventure-works.com;$30,000 ;2;Partial College;Manual;Y
26560;MR.;JONATHAN;HAYES;13/1/1966;S;M;jonathan22@adventure-works.com;$40,000 ;0;Bachelors;Professional;Y
26561;MS.;CARLA;FERNANDEZ;9/6/1966;M;F;carla18@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
26562;MRS.;JESSICA;BROOKS;3/11/1965;M;F;jessica22@adventure-works.com;$30,000 ;2;Partial College;Clerical;Y
26563;MR.;WILLIE;ANAND;16/9/1965;M;M;willie41@adventure-works.com;$30,000 ;2;Partial College;Clerical;Y
26564;MR.;SAMUEL;LOPEZ;8/5/1965;M;M;samuel51@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26565;MR.;DARRELL;PAL;13/7/1964;M;M;darrell20@adventure-works.com;$30,000 ;2;Partial College;Clerical;Y
26566;MRS.;OLIVIA;MILLER;27/10/1964;M;F;olivia5@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26567;MR.;BRUCE;GUTIERREZ;20/11/1963;S;M;bruce32@adventure-works.com;$30,000 ;3;Partial College;Clerical;N
26568;MRS.;TINA;VANCE;27/7/1963;S;F;tina5@adventure-works.com;$30,000 ;3;Partial College;Clerical;Y
26569;MR.;ALVIN;CHEN;8/11/1977;S;M;alvin3@adventure-works.com;$20,000 ;0;High School;Manual;N
26570;MRS.;CHRISTINE;SUTTON;2/6/1979;S;F;christine2@adventure-works.com;$30,000 ;3;Partial College;Clerical;Y
26571;MRS.;TABITHA;MARTINEZ;27/2/1979;M;F;tabitha14@adventure-works.com;$30,000 ;3;Partial College;Clerical;Y
26572;MRS.;JADA;ALLEN;15/5/1979;S;F;jada27@adventure-works.com;$30,000 ;3;Partial College;Clerical;N
26573;MR.;DANNY;ROMERO;15/11/1963;M;M;danny10@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26574;MRS.;LYDIA;RAMAN;16/8/1963;M;F;lydia11@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26575;MRS.;JILL;GILL;26/1/1963;M;F;jill21@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26576;MR.;JUSTIN;CHEN;12/8/1962;S;M;justin22@adventure-works.com;$30,000 ;1;Partial College;Clerical;N
26577;MR.;WYATT;HUGHES;20/1/1978;M;M;wyatt61@adventure-works.com;$30,000 ;3;Partial College;Clerical;Y
26578;MS.;ANN;SURI;2/5/1977;S;F;ann5@adventure-works.com;$30,000 ;0;Partial College;Clerical;Y
26579;MR.;JORGE;ZHANG;19/11/1977;S;M;jorge1@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26580;MR.;BOBBY;PEREZ;9/3/1977;S;M;bobby13@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26581;MS.;HOLLY;LOPEZ;25/7/1977;S;F;holly16@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26582;MR.;DAMIEN;NARA;21/2/1977;M;M;damien33@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26583;MS.;MADELINE;ROBERTS;16/2/1976;M;F;madeline3@adventure-works.com;$20,000 ;0;High School;Manual;N
26584;MS.;SHANNON;LIN;16/4/1976;S;F;shannon8@adventure-works.com;$20,000 ;0;High School;Manual;N
26585;MS.;HEATHER;XU;27/2/1976;S;F;heather11@adventure-works.com;$20,000 ;0;High School;Manual;Y
26586;MS.;REGINA;FERNANDEZ;11/2/1975;M;F;regina15@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26587;MS.;MAYRA;SANCHEZ;2/5/1976;S;F;mayra19@adventure-works.com;$20,000 ;0;High School;Manual;N
26588;MS.;SHELBY;BRADLEY;27/6/1976;S;F;shelby14@adventure-works.com;$20,000 ;0;High School;Manual;N
26589;MS.;PAIGE;JAMES;9/9/1976;S;F;paige31@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26590;MR.;VICTOR;MARTIN;10/3/1976;S;M;victor1@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26591;MS.;JASMINE;ROBINSON;12/11/1976;S;F;jasmine15@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26592;MS.;JANELLE;RODRIGUEZ;23/11/1974;M;F;janelle16@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26593;MR.;BRUCE;FERNANDEZ;23/3/1974;S;M;bruce15@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26594;MS.;NATASHA;TORRES;7/7/1974;S;F;natasha11@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
26595;MR.;BRYAN;ROGERS;12/3/1975;M;M;bryan20@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26596;MR.;ARTURO;ZHANG;8/6/1975;M;M;arturo0@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;N
26597;MRS.;SHARON;DENG;24/12/1975;M;F;sharon7@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;N
26598;MS.;LINDSEY;GOEL;26/2/1973;S;F;lindsey19@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26599;MS.;CHRISTINE;SHAN;4/10/1973;S;F;christine5@adventure-works.com;$10,000 ;0;Graduate Degree;Manual;N
26600;MRS.;MICHELE;MALHOTRA;24/6/1962;S;F;michele60@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
26601;MRS.;KATRINA;XIE;10/7/1962;M;F;katrina2@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
26602;MRS.;ASHLEY;SIMMONS;16/6/1961;S;F;ashley42@adventure-works.com;$10,000 ;1;Bachelors;Manual;Y
26603;MRS.;RACHAEL;VANCE;7/1/1961;M;F;rachael4@adventure-works.com;$10,000 ;1;Bachelors;Manual;Y
26604;MRS.;ROSA;SUN;5/6/1961;S;F;rosa13@adventure-works.com;$10,000 ;1;Bachelors;Manual;N
26605;MR.;LOUIS;NARA;4/8/1961;M;M;louis32@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
26606;MR.;CLIFFORD;MEHTA;23/11/1962;M;M;clifford12@adventure-works.com;$30,000 ;5;Graduate Degree;Clerical;Y
26607;MR.;RAFAEL;LUO;5/6/1962;M;M;rafael29@adventure-works.com;$30,000 ;4;Graduate Degree;Clerical;Y
26608;MRS.;JUDITH;PARKER;19/10/1957;S;F;judith3@adventure-works.com;$10,000 ;1;Bachelors;Clerical;N
26609;MRS.;KARI;SERRANO;9/9/1957;S;F;kari37@adventure-works.com;$10,000 ;1;Partial College;Manual;Y
26610;MR.;DARRELL;RAI;11/8/1956;M;M;darrell6@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
26611;MRS.;DANA;TORRES;28/4/1956;M;F;dana4@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
26612;MR.;GLENN;ZHENG;11/1/1956;M;M;glenn20@adventure-works.com;$20,000 ;1;Bachelors;Clerical;Y
26613;MRS.;CHRISTINE;NATH;24/5/1956;S;F;christine13@adventure-works.com;$20,000 ;1;Bachelors;Clerical;Y
26614;MRS.;KRISTINA;KOVAR;9/5/1987;S;F;kristina4@adventure-works.com;$30,000 ;1;Graduate Degree;Clerical;Y
26615;MRS.;KRISTI;GOMEZ;26/9/1979;S;F;kristi41@adventure-works.com;$30,000 ;1;Graduate Degree;Clerical;N
26616;MRS.;DENISE;RODRIGUEZ;11/6/1967;S;F;denise20@adventure-works.com;$10,000 ;2;Bachelors;Clerical;N
26617;MR.;HAROLD;LOPEZ;7/5/1993;M;M;harold14@adventure-works.com;$20,000 ;1;Bachelors;Clerical;Y
26618;MRS.;CINDY;PRASAD;27/4/1978;S;F;cindy9@adventure-works.com;$20,000 ;1;Bachelors;Clerical;Y
26619;MR.;PETER;KUMAR;22/11/1942;S;M;peter14@adventure-works.com;$30,000 ;1;Bachelors;Clerical;N
26620;MS.;MACKENZIE;KING;8/8/1980;M;F;mackenzie40@adventure-works.com;$10,000 ;0;Partial College;Manual;Y
26621;MR.;ROBERTO;DOMINGUEZ;5/4/1979;M;M;roberto13@adventure-works.com;$10,000 ;0;Partial College;Manual;N
26622;MS.;KRISTA;HERNANDEZ;14/9/1976;S;F;krista4@adventure-works.com;$10,000 ;0;High School;Manual;N
26623;MR.;RAMON;HE;26/6/1976;S;M;ramon16@adventure-works.com;$10,000 ;0;High School;Manual;Y
26624;MR.;JON;CHEN;23/3/1979;M;M;jon21@adventure-works.com;$20,000 ;0;Bachelors;Clerical;N
26625;MS.;CYNTHIA;WEBER;20/8/1979;M;F;cynthia8@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
26626;MR.;TREVOR;POWELL;27/5/1978;M;M;trevor8@adventure-works.com;$10,000 ;1;High School;Manual;Y
26627;MS.;KRYSTAL;YE;7/9/1978;M;F;krystal9@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
26628;MS.;ERICA;ZENG;15/6/1977;S;F;erica21@adventure-works.com;$20,000 ;0;Partial College;Manual;N
26629;MR.;SERGIO;MEHTA;26/9/1943;M;M;sergio14@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
26630;MRS.;JILL;DOMINGUEZ;8/8/1943;M;F;jill20@adventure-works.com;$20,000 ;1;Partial College;Manual;N
26631;MR.;ROGER;NARA;20/10/1943;S;M;roger44@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
26632;MR.;MAURICE;PAL;13/5/1943;M;M;maurice13@adventure-works.com;$40,000 ;1;Graduate Degree;Clerical;Y
26633;MRS.;SHARON;ANDERSEN;11/5/1961;M;F;sharon18@adventure-works.com;$30,000 ;4;Graduate Degree;Clerical;Y
26634;MR.;EDWARD;LOPEZ;12/7/1961;M;M;edward4@adventure-works.com;$30,000 ;4;Graduate Degree;Clerical;Y
26635;MRS.;KRISTINA;RAMAN;26/8/1961;S;F;kristina12@adventure-works.com;$30,000 ;3;Graduate Degree;Clerical;Y
26636;MRS.;JESSIE;SANZ;14/5/1960;M;F;jessie39@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
26637;MRS.;KELLI;CHANDER;16/3/1960;S;F;kelli39@adventure-works.com;$30,000 ;3;Graduate Degree;Clerical;N
26638;MR.;GABRIEL;BUTLER;6/3/1959;S;M;gabriel11@adventure-works.com;$10,000 ;1;High School;Manual;Y
26639;MRS.;JACLYN;HE;21/2/1959;S;F;jaclyn20@adventure-works.com;$20,000 ;2;Partial College;Manual;N
26640;MRS.;AUDREY;NAVARRO;21/11/1959;S;F;audrey11@adventure-works.com;$20,000 ;2;Partial College;Manual;N
26641;MR.;MAURICE;SHEN;16/2/1959;M;M;maurice2@adventure-works.com;$30,000 ;3;Graduate Degree;Clerical;Y
26642;MR.;CRAIG;DIAZ;25/8/1958;M;M;craig5@adventure-works.com;$20,000 ;2;Partial College;Manual;N
26643;MR.;FRANKLIN;TANG;9/6/1958;S;M;franklin22@adventure-works.com;$30,000 ;1;Graduate Degree;Clerical;Y
26644;MR.;GERALD;VAZQUEZ;6/5/1959;M;M;gerald23@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
26645;MRS.;TANYA;ALONSO;4/11/1958;S;F;tanya4@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
26646;MRS.;ASHLEE;XIE;27/1/1970;S;F;ashlee10@adventure-works.com;$10,000 ;1;High School;Manual;N
26647;MR.;DREW;NARA;16/1/1970;S;M;drew18@adventure-works.com;$10,000 ;2;High School;Manual;Y
26648;MS.;KATELYN;HILL;13/7/1970;S;F;katelyn36@adventure-works.com;$20,000 ;0;Partial College;Manual;N
26649;MR.;ANDRE;MADAN;8/6/1970;S;M;andre7@adventure-works.com;$20,000 ;0;Partial College;Manual;Y
26650;MS.;SUZANNE;MA;10/11/1970;S;F;suzanne17@adventure-works.com;$20,000 ;0;Partial College;Manual;N
26651;MS.;ABBY;GARCIA;21/6/1970;S;F;abby12@adventure-works.com;$20,000 ;0;Partial College;Manual;N
26652;MS.;LINDSEY;CHANDER;25/2/1970;S;F;lindsey17@adventure-works.com;$20,000 ;0;Partial College;Manual;N
26653;MR.;DOMINIC;SURI;7/10/1969;M;M;dominic1@adventure-works.com;$10,000 ;2;High School;Manual;Y
26654;MRS.;TRISHA;HU;21/11/1969;S;F;trisha15@adventure-works.com;$10,000 ;2;High School;Manual;N
26655;MS.;MIRCEA;SINGER;3/2/1970;M;F;mircea0@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
26656;MR.;ROY;RUBIO;11/11/1970;M;M;roy41@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
26657;MR.;GERALD;TORRES;2/3/1970;S;M;gerald20@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
26658;MR.;CARLOS;COOK;8/3/1970;M;M;carlos24@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
26659;MS.;KRISTIN;PAL;2/10/1969;S;F;kristin13@adventure-works.com;$20,000 ;0;Partial College;Manual;N
26660;MS.;KRISTINA;SAI;13/7/1969;S;F;kristina6@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;N
26661;MR.;JERRY;XU;28/5/1969;M;M;jerry5@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
26662;MS.;ALISHA;NARA;26/7/1969;M;F;alisha41@adventure-works.com;$60,000 ;0;Graduate Degree;Skilled Manual;Y
26663;MR.;JOSE;THOMAS;16/11/1952;S;M;jose72@adventure-works.com;$10,000 ;3;Partial College;Manual;N
26664;MRS.;CARLY;CHANDER;21/9/1968;M;F;carly14@adventure-works.com;$10,000 ;3;High School;Manual;Y
26665;MR.;FRANCIS;MORENO;26/9/1968;M;M;francis4@adventure-works.com;$20,000 ;1;Partial College;Manual;N
26666;MRS.;MEREDITH;ARUN;5/3/1968;S;F;meredith5@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
26667;MRS.;KELLI;TANG;9/10/1968;S;F;kelli27@adventure-works.com;$20,000 ;1;Partial College;Manual;N
26668;MRS.;JORDAN;NELSON;21/4/1968;M;F;jordan38@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
26669;MR.;CEDRIC;ZHANG;9/2/1968;S;M;cedric0@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
26670;MR.;EDWIN;LI;14/4/1968;S;M;edwin3@adventure-works.com;$70,000 ;0;Bachelors;Professional;Y
26671;MR.;HENRY;SANCHEZ;15/8/1968;M;M;henry21@adventure-works.com;$80,000 ;5;Bachelors;Professional;Y
26672;MR.;CEDRIC;HU;16/4/1973;S;M;cedric20@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
26673;MS.;KARA;RAI;3/11/1973;S;F;kara15@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
26674;MR.;DOUGLAS;MADAN;15/5/1973;S;M;douglas11@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
26675;MR.;KRISTOPHER;SARA;26/5/1973;S;M;kristopher9@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
26676;MR.;ALBERTO;ROWE;27/5/1973;M;M;alberto20@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
26677;MR.;PHILIP;SUAREZ;13/11/1980;S;M;philip18@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
26678;MS.;JANET;WARD;7/4/1979;S;F;janet29@adventure-works.com;$30,000 ;0;Partial College;Clerical;N
26679;MR.;ERIK;SERRANO;14/8/1978;S;M;erik17@adventure-works.com;$30,000 ;0;High School;Manual;N
26680;MR.;BARRY;MADAN;22/8/1978;S;M;barry8@adventure-works.com;$30,000 ;0;High School;Manual;N
26681;MRS.;CASSIE;SHARMA;4/8/1974;M;F;cassie8@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26682;MRS.;CHRISTY;JAI;24/6/1974;M;F;christy28@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;N
26683;MR.;MARC;SUAREZ;8/7/1972;M;M;marc23@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26684;MS.;AUDREY;SUAREZ;21/8/1972;S;F;audrey21@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26685;MR.;JOSE;MUÑOZ;5/4/1972;S;M;jose35@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
26686;MRS.;ADRIANA;VANCE;22/3/1973;M;F;adriana4@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26687;MR.;MANUEL;PRASAD;9/11/1973;M;M;manuel8@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26688;MR.;JÉSUS;DIAZ;11/9/1973;M;M;jésus3@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;N
26689;MRS.;RILEY;WATSON;16/6/1973;M;F;riley20@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26690;MR.;ROY;LOPEZ;20/9/1973;M;M;roy17@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26691;MRS.;BRANDY;SRINI;22/8/1973;M;F;brandy4@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26692;MR.;MASON;CAMPBELL;23/5/1972;M;M;mason27@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
26693;MR.;DARREN;PATEL;20/1/1972;M;M;darren5@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
26694;MR.;RODNEY;ORTEGA;9/5/1972;M;M;rodney16@adventure-works.com;$30,000 ;0;High School;Manual;N
26695;MR.;BRAD;ANDERSEN;22/1/1972;S;M;brad13@adventure-works.com;$30,000 ;0;High School;Manual;N
26696;MR.;JULIO;GILL;6/9/1971;S;M;julio14@adventure-works.com;$10,000 ;0;Partial High School;Manual;Y
26697;MRS.;ERIKA;TORRES;25/3/1972;M;F;erika9@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26698;MR.;CALEB;WASHINGTON;12/1/1972;M;M;caleb10@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
26699;MRS.;NATASHA;OLIVER;7/8/1972;S;F;natasha22@adventure-works.com;$40,000 ;2;Partial College;Clerical;N
26700;MRS.;KATIE;BECKER;23/7/1972;M;F;katie23@adventure-works.com;$40,000 ;2;Partial College;Clerical;Y
26701;MR.;FERNANDO;PERRY;18/9/1971;M;M;fernando51@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
26702;MR.;SAMUEL;BROWN;17/10/1971;S;M;samuel62@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
26703;MS.;BRANDI;DOMINGUEZ;21/6/1971;S;F;brandi12@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
26704;MS.;CARLA;KAPOOR;8/4/1971;M;F;carla4@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
26705;MR.;KELVIN;SHE;11/7/1971;M;M;kelvin42@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
26706;MR.;ROGER;JAI;25/2/1971;M;M;roger38@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
26707;MR.;PHILIP;MORENO;20/5/1971;S;M;philip6@adventure-works.com;$30,000 ;0;High School;Manual;N
26708;MS.;SUSAN;LIN;17/2/1971;S;F;susan17@adventure-works.com;$30,000 ;0;High School;Manual;N
26709;MR.;SHANE;MADAN;7/3/1971;S;M;shane11@adventure-works.com;$30,000 ;0;High School;Manual;Y
26710;MR.;JOE;GONZALEZ;18/4/1971;S;M;joe21@adventure-works.com;$40,000 ;2;Partial College;Clerical;N
26711;MR.;OSCAR;BLUE;4/10/1971;S;M;oscar11@adventure-works.com;$40,000 ;2;Partial College;Clerical;N
26712;MRS.;ERICA;LU;26/8/1971;S;F;erica11@adventure-works.com;$40,000 ;2;Partial College;Clerical;N
26713;MRS.;JORDYN;PATTERSON;14/11/1975;M;F;jordyn10@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
26714;MR.;KEVIN;POWELL;19/12/1975;M;M;kevin11@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
26715;MRS.;ANNE;JIMÉNEZ;23/11/1974;S;F;anne6@adventure-works.com;$40,000 ;3;Partial College;Clerical;N
26716;MRS.;ALISHA;YUAN;27/9/1974;M;F;alisha31@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
26717;MR.;LUKE;HUGHES;23/8/1966;M;M;luke30@adventure-works.com;$80,000 ;0;Graduate Degree;Skilled Manual;Y
26718;MS.;JESSICA;TORRES;17/11/1966;S;F;jessica16@adventure-works.com;$80,000 ;0;Graduate Degree;Skilled Manual;N
26719;MS.;LAUREN;REED;20/4/1966;S;F;lauren2@adventure-works.com;$80,000 ;0;Graduate Degree;Skilled Manual;N
26720;MR.;JONATHAN;THOMPSON;17/10/1966;S;M;jonathan69@adventure-works.com;$80,000 ;0;Graduate Degree;Skilled Manual;Y
26721;MR.;BLAKE;PRICE;26/7/1966;S;M;blake48@adventure-works.com;$80,000 ;0;Graduate Degree;Skilled Manual;N
26722;MRS.;VICTORIA;JACKSON;28/3/1954;S;F;victoria13@adventure-works.com;$20,000 ;2;Partial High School;Manual;N
26723;MRS.;RACHEL;PERRY;17/3/1954;M;F;rachel55@adventure-works.com;$40,000 ;1;Partial College;Clerical;Y
26724;MRS.;VICTORIA;PETERSON;21/10/1954;M;F;victoria41@adventure-works.com;$40,000 ;1;Partial College;Clerical;Y
26725;MR.;ANTHONY;JOHNSON;12/3/1955;S;M;anthony10@adventure-works.com;$20,000 ;3;Partial High School;Clerical;N
26726;MRS.;EMILY;SIMMONS;10/4/1955;S;F;emily40@adventure-works.com;$20,000 ;3;Partial High School;Clerical;Y
26727;MR.;AUSTIN;PATTERSON;14/5/1955;S;M;austin6@adventure-works.com;$20,000 ;3;Partial High School;Clerical;N
26728;MRS.;JASMINE;RIVERA;24/3/1955;S;F;jasmine28@adventure-works.com;$20,000 ;3;Partial High School;Clerical;Y
26729;MR.;JONATHAN;PERRY;11/7/1955;S;M;jonathan7@adventure-works.com;$30,000 ;1;High School;Clerical;N
26730;MRS.;JENNIFER;WHITE;14/7/1955;S;F;jennifer41@adventure-works.com;$30,000 ;1;High School;Clerical;N
26731;MRS.;SARAH;ROBINSON;24/10/1955;S;F;sarah20@adventure-works.com;$30,000 ;1;High School;Clerical;Y
26732;MRS.;ELIZABETH;HUGHES;18/9/1955;S;F;elizabeth41@adventure-works.com;$30,000 ;1;High School;Clerical;N
